   1.00000000 -308.96693793 
   2.00000000 -308.96693594 
   3.00000000 -308.96690459 
   4.00000000 -308.96705560 
   5.00000000 -308.96708274 
   6.00000000 -308.96708202 
   7.00000000 -308.96710103 
   8.00000000 -308.96715763 
   9.00000000 -308.96718406 
