   1.00000000 -307.50350872 
   2.00000000 -307.50334438 
   3.00000000 -307.50314954 
   4.00000000 -307.50349456 
   5.00000000 -307.50336001 
   6.00000000 -307.50319463 
   7.00000000 -307.50340311 
   8.00000000 -307.50329864 
   9.00000000 -307.50316305 
